datetime,open,high,low,close,volume
2022-10-19 01:00:00,1.0,100.0,1.0,9.7629,9251174.36
2022-10-19 01:30:00,9.7626,9.777,7.9636,8.4946,5557298.14
2022-10-19 02:00:00,8.5077,8.5895,6.917,7.5,4571067.23
2022-10-19 02:30:00,7.5054,7.7,7.101,7.4817,2365184.84
2022-10-19 03:00:00,7.4817,7.6,6.7693,6.9817,2096734.65
2022-10-19 03:30:00,6.9817,7.1087,6.6,6.8147,1821215.17
2022-10-19 04:00:00,6.8038,7.4557,6.7456,7.1872,1927720.36
2022-10-19 04:30:00,7.1835,7.53,7.132,7.1741,1670997.15
2022-10-19 05:00:00,7.1806,8.25,7.177,8.2387,3006008.25
2022-10-19 05:30:00,8.2346,8.2379,7.53,7.9068,2022738.26
2022-10-19 06:00:00,7.9038,7.9102,7.5469,7.7333,1089325.5
2022-10-19 06:30:00,7.7332,7.8694,7.6312,7.7516,1172769.78
2022-10-19 07:00:00,7.7518,7.8,7.382,7.5248,1806686.39
2022-10-19 07:30:00,7.5336,7.5614,7.3,7.5218,1377108.33
2022-10-19 08:00:00,7.5213,7.544,7.3176,7.5167,1520298.39
2022-10-19 08:30:00,7.5167,8.2397,7.4968,8.053,2240809.45
2022-10-19 09:00:00,8.0515,8.3535,7.8398,8.1552,1794366.59
2022-10-19 09:30:00,8.1605,8.456,8.0137,8.0848,1987773.91
2022-10-19 10:00:00,8.0781,8.335,8.0085,8.2785,1009381.83
2022-10-19 10:30:00,8.2757,8.2885,8.0149,8.1518,992534.61
2022-10-19 11:00:00,8.1514,8.2274,7.7963,7.8408,1750712.69
2022-10-19 11:30:00,7.8371,7.9382,7.74,7.8542,1037779.22
2022-10-19 12:00:00,7.8506,7.9194,7.5859,7.6637,1059445.74
2022-10-19 12:30:00,7.6603,7.7146,7.4923,7.6332,1047625.07
2022-10-19 13:00:00,7.6331,7.7557,7.633,7.6839,733543.58
2022-10-19 13:30:00,7.6855,7.8688,7.6529,7.6746,739820.11
2022-10-19 14:00:00,7.6747,7.7541,7.5311,7.7137,817094.38
2022-10-19 14:30:00,7.7136,7.8604,7.6601,7.7728,868934.77
2022-10-19 15:00:00,7.7751,7.9205,7.7419,7.755,630788.69
2022-10-19 15:30:00,7.7503,7.8659,7.7099,7.8265,381896.67
2022-10-19 16:00:00,7.8262,7.8521,7.6441,7.71,564305.15
2022-10-19 16:30:00,7.7071,7.75,7.6269,7.73,474126.2
2022-10-19 17:00:00,7.7301,7.7617,7.6162,7.6844,314875.93
2022-10-19 17:30:00,7.6844,7.6988,7.3009,7.448,1027498.59
2022-10-19 18:00:00,7.4535,7.5156,7.3585,7.3966,568721.89
2022-10-19 18:30:00,7.3929,7.4499,7.3442,7.4344,374001.26
2022-10-19 19:00:00,7.4365,7.437,6.9801,7.0542,1150859.74
2022-10-19 19:30:00,7.0592,7.0919,6.9085,7.0409,546055.71
2022-10-19 20:00:00,7.0415,7.07,6.7827,6.8194,654852.19
2022-10-19 20:30:00,6.8194,7.3116,6.8128,7.2661,1167386.2
2022-10-19 21:00:00,7.2694,7.2925,7.0057,7.0535,331284.57
2022-10-19 21:30:00,7.0562,7.1651,6.9325,7.0082,385158.94
2022-10-19 22:00:00,7.0076,7.39,6.9781,7.2521,832633.21
2022-10-19 22:30:00,7.252,7.2561,7.1311,7.1925,247668.81
2022-10-19 23:00:00,7.19,7.3,7.1708,7.2443,259032.11
2022-10-19 23:30:00,7.2442,7.3423,7.17,7.3207,355404.16
2022-10-20 00:00:00,7.3219,7.3751,7.13,7.1946,369484.87
2022-10-20 00:30:00,7.201,7.2673,6.9427,7.0431,571483.75
2022-10-20 01:00:00,7.0431,7.1705,6.9,7.1266,405502.82
2022-10-20 01:30:00,7.1265,7.1738,7.0291,7.087,302483.15
2022-10-20 02:00:00,7.0914,7.3341,7.0892,7.2617,416521.25
2022-10-20 02:30:00,7.2617,7.3573,7.2168,7.3287,238736.65
2022-10-20 03:00:00,7.3357,7.61,7.329,7.5623,1079162.5
2022-10-20 03:30:00,7.5614,7.573,7.4204,7.5168,276279.25
2022-10-20 04:00:00,7.5161,7.73,7.464,7.6922,714519.85
2022-10-20 04:30:00,7.6952,7.748,7.599,7.601,471053.99
2022-10-20 05:00:00,7.604,7.649,7.5199,7.5559,234956.82
2022-10-20 05:30:00,7.5598,7.5737,7.48,7.5,206405.41
2022-10-20 06:00:00,7.5,7.5365,7.3716,7.4236,376211.07
2022-10-20 06:30:00,7.4254,7.5567,7.3431,7.5449,521305.39
2022-10-20 07:00:00,7.5441,7.6184,7.4845,7.5558,343180.76
2022-10-20 07:30:00,7.5559,7.5752,7.4125,7.5067,507204.54
2022-10-20 08:00:00,7.5046,7.67,7.4862,7.613,461619.49
2022-10-20 08:30:00,7.6101,7.635,7.5197,7.5429,291892.31
2022-10-20 09:00:00,7.5404,7.6308,7.4726,7.4961,276080.51
2022-10-20 09:30:00,7.4989,7.5325,7.353,7.4427,626661.29
2022-10-20 10:00:00,7.4455,7.4655,7.3722,7.4178,283341.61
2022-10-20 10:30:00,7.4138,7.5241,7.3176,7.4673,462804.72
2022-10-20 11:00:00,7.4666,7.5014,7.4017,7.4518,139204.48
2022-10-20 11:30:00,7.4571,7.4902,7.394,7.4892,209808.51
2022-10-20 12:00:00,7.489,7.5033,7.4162,7.4257,263022.66
2022-10-20 12:30:00,7.4268,7.44,7.188,7.2374,1039359.67
2022-10-20 13:00:00,7.2374,7.2848,7.18,7.2639,399089.98
2022-10-20 13:30:00,7.2632,7.35,7.2223,7.3003,295153.85
