datetime,open,high,low,close,volume
2023-04-28 12:00:00,0.05,1.18,0.05,1.05,49789319.0
2023-04-28 12:15:00,1.05154,1.153,1.04607,1.09452,22891727.0
2023-04-28 12:30:00,1.09322,1.11749,1.06191,1.11344,8564210.0
2023-04-28 12:45:00,1.11161,1.24999,1.11161,1.23203,25928838.0
2023-04-28 13:00:00,1.23163,1.27286,1.17008,1.24757,17613133.0
2023-04-28 13:15:00,1.24874,1.37426,1.212,1.36683,19717311.0
2023-04-28 13:30:00,1.36717,1.49,1.32348,1.35799,31569881.0
2023-04-28 13:45:00,1.35989,1.39676,1.28547,1.32727,20684877.0
2023-04-28 14:00:00,1.32713,1.35618,1.2553,1.28776,17362989.0
2023-04-28 14:15:00,1.28776,1.28828,1.21431,1.24,12991696.0
2023-04-28 14:30:00,1.23921,1.25,1.17652,1.213,11587507.0
2023-04-28 14:45:00,1.21141,1.29,1.20972,1.28024,16848493.0
2023-04-28 15:00:00,1.28002,1.317,1.26,1.28197,8031313.0
2023-04-28 15:15:00,1.28192,1.32895,1.2401,1.25943,8178415.0
2023-04-28 15:30:00,1.25986,1.28,1.23,1.26,4077029.0
2023-04-28 15:45:00,1.26,1.2969,1.23001,1.27861,3748581.0
2023-04-28 16:00:00,1.27616,1.31243,1.25336,1.31058,4548932.0
2023-04-28 16:15:00,1.31233,1.31884,1.26719,1.30504,2997945.0
2023-04-28 16:30:00,1.30566,1.31222,1.26854,1.27007,2534359.0
2023-04-28 16:45:00,1.27141,1.28352,1.24,1.27773,3251741.0
2023-04-28 17:00:00,1.27768,1.28999,1.25737,1.28914,1542071.0
2023-04-28 17:15:00,1.28907,1.299,1.261,1.28126,2256986.0
2023-04-28 17:30:00,1.28127,1.34603,1.28,1.30843,6865134.0
2023-04-28 17:45:00,1.30843,1.31,1.285,1.30565,2023906.0
2023-04-28 18:00:00,1.30676,1.325,1.28102,1.29745,1820325.0
2023-04-28 18:15:00,1.29724,1.32174,1.29109,1.30007,1580572.0
2023-04-28 18:30:00,1.30009,1.31436,1.2924,1.30866,1750099.0
2023-04-28 18:45:00,1.30892,1.345,1.301,1.33624,2608958.0
2023-04-28 19:00:00,1.33645,1.39585,1.33618,1.39389,6805892.0
2023-04-28 19:15:00,1.39348,1.39498,1.30644,1.31793,5176829.0
2023-04-28 19:30:00,1.3178,1.337,1.28301,1.30898,2414531.0
2023-04-28 19:45:00,1.30899,1.32,1.263,1.26909,2458797.0
2023-04-28 20:00:00,1.26925,1.29641,1.264,1.28906,1667494.0
2023-04-28 20:15:00,1.28907,1.30505,1.28155,1.2994,1706080.0
2023-04-28 20:30:00,1.29937,1.31703,1.28,1.31074,1569963.0
2023-04-28 20:45:00,1.31016,1.32,1.291,1.30501,1100616.0
2023-04-28 21:00:00,1.305,1.34,1.30412,1.32637,1606908.0
2023-04-28 21:15:00,1.32623,1.32652,1.29543,1.30461,1048888.0
2023-04-28 21:30:00,1.30464,1.32313,1.30462,1.31961,737143.0
2023-04-28 21:45:00,1.31961,1.32592,1.30643,1.31694,648735.0
2023-04-28 22:00:00,1.316,1.34749,1.31592,1.34215,1335451.0
2023-04-28 22:15:00,1.34216,1.365,1.32892,1.35645,1894848.0
2023-04-28 22:30:00,1.35645,1.39504,1.34524,1.37,3132882.0
2023-04-28 22:45:00,1.37,1.425,1.33313,1.34107,4229542.0
2023-04-28 23:00:00,1.34151,1.39,1.33099,1.368,2185034.0
2023-04-28 23:15:00,1.36802,1.3895,1.35725,1.38002,1226324.0
2023-04-28 23:30:00,1.38026,1.419,1.36644,1.41177,2687572.0
2023-04-28 23:45:00,1.41199,1.43,1.3555,1.37239,4053367.0
2023-04-29 00:00:00,1.37232,1.41412,1.36735,1.40735,1963907.0
2023-04-29 00:15:00,1.40703,1.42222,1.36001,1.3827,2247771.0
2023-04-29 00:30:00,1.38166,1.41234,1.38166,1.40053,1663807.0
2023-04-29 00:45:00,1.40146,1.4737,1.39871,1.45998,6729586.0
2023-04-29 01:00:00,1.46,1.51,1.44601,1.48386,6422595.0
2023-04-29 01:15:00,1.48171,1.49023,1.4283,1.46258,4279112.0
2023-04-29 01:30:00,1.46258,1.48752,1.44138,1.46,2218044.0
2023-04-29 01:45:00,1.45905,1.475,1.43547,1.4608,1654489.0
2023-04-29 02:00:00,1.46084,1.46216,1.4,1.41629,2576334.0
2023-04-29 02:15:00,1.41706,1.4255,1.37325,1.40465,2259436.0
2023-04-29 02:30:00,1.40465,1.42369,1.391,1.40831,1259682.0
2023-04-29 02:45:00,1.40873,1.432,1.401,1.41094,1161766.0
2023-04-29 03:00:00,1.41178,1.41198,1.37487,1.39799,1454194.0
2023-04-29 03:15:00,1.39798,1.41,1.378,1.39203,1079089.0
2023-04-29 03:30:00,1.39196,1.405,1.38474,1.40447,617054.0
2023-04-29 03:45:00,1.40443,1.41916,1.3958,1.4096,848422.0
2023-04-29 04:00:00,1.40967,1.45,1.40953,1.43798,2198958.0
2023-04-29 04:15:00,1.43784,1.43798,1.41406,1.41649,862340.0
2023-04-29 04:30:00,1.41649,1.44,1.41618,1.42942,760676.0
2023-04-29 04:45:00,1.42928,1.45302,1.42851,1.44922,1162824.0
2023-04-29 05:00:00,1.44921,1.46216,1.43001,1.45121,1015488.0
2023-04-29 05:15:00,1.45121,1.48298,1.44,1.47895,1881218.0
2023-04-29 05:30:00,1.47895,1.55,1.46766,1.53844,7023311.0
2023-04-29 05:45:00,1.53778,1.58099,1.51888,1.52025,6018419.0
2023-04-29 06:00:00,1.52025,1.57193,1.508,1.55407,3535945.0
2023-04-29 06:15:00,1.55295,1.59122,1.55214,1.58819,4919788.0
2023-04-29 06:30:00,1.58818,1.64342,1.5603,1.57362,8464623.0
2023-04-29 06:45:00,1.57362,1.60097,1.54501,1.57892,3822890.0
2023-04-29 07:00:00,1.57892,1.61,1.56689,1.60011,3399685.0
2023-04-29 07:15:00,1.60143,1.6471,1.6,1.63441,4541775.0
2023-04-29 07:30:00,1.63456,1.67346,1.612,1.67003,5109152.0
2023-04-29 07:45:00,1.67003,1.69493,1.63158,1.69492,6180626.0
2023-04-29 08:00:00,1.69492,1.695,1.525,1.53238,11247819.0
2023-04-29 08:15:00,1.53294,1.58363,1.515,1.55228,8081483.0
2023-04-29 08:30:00,1.55153,1.55813,1.485,1.52677,7538713.0
2023-04-29 08:45:00,1.52479,1.55407,1.5088,1.52256,3390673.0
2023-04-29 09:00:00,1.52299,1.5504,1.5088,1.55,2346003.0
2023-04-29 09:15:00,1.54999,1.55213,1.4636,1.47953,4504128.0
2023-04-29 09:30:00,1.47948,1.49313,1.44025,1.47041,4715588.0
2023-04-29 09:45:00,1.47028,1.50135,1.46,1.49277,2703452.0
2023-04-29 10:00:00,1.49231,1.52171,1.46383,1.48261,2923846.0
2023-04-29 10:15:00,1.48234,1.49815,1.461,1.47654,1531966.0
2023-04-29 10:30:00,1.47615,1.495,1.445,1.49365,2071675.0
2023-04-29 10:45:00,1.49492,1.53981,1.465,1.51289,3740452.0
2023-04-29 11:00:00,1.51289,1.55,1.51017,1.54381,2945681.0
2023-04-29 11:15:00,1.54382,1.593,1.54,1.57497,4480998.0
2023-04-29 11:30:00,1.57472,1.585,1.55,1.56778,2464121.0
2023-04-29 11:45:00,1.56735,1.56856,1.522,1.53748,2461693.0
2023-04-29 12:00:00,1.53687,1.55348,1.45558,1.4688,5572064.0
2023-04-29 12:15:00,1.46874,1.47554,1.41513,1.42422,5819842.0
2023-04-29 12:30:00,1.42301,1.44022,1.375,1.37972,8255424.0
2023-04-29 12:45:00,1.37962,1.41803,1.37618,1.40612,4904824.0
2023-04-29 13:00:00,1.40604,1.41877,1.38054,1.38283,2921597.0
2023-04-29 13:15:00,1.38252,1.41,1.37988,1.40573,1832216.0
2023-04-29 13:30:00,1.40493,1.40574,1.33731,1.36617,5502502.0
2023-04-29 13:45:00,1.36603,1.39346,1.36129,1.39,2197413.0
2023-04-29 14:00:00,1.38999,1.4277,1.37979,1.39824,3035517.0
2023-04-29 14:15:00,1.39824,1.428,1.39137,1.418,2291988.0
2023-04-29 14:30:00,1.41839,1.41839,1.3609,1.39722,2385604.0
2023-04-29 14:45:00,1.39712,1.40172,1.37163,1.37223,1095232.0
2023-04-29 15:00:00,1.3717,1.38476,1.35,1.37117,1635293.0
2023-04-29 15:15:00,1.37164,1.39569,1.37001,1.3939,839814.0
2023-04-29 15:30:00,1.3939,1.39513,1.345,1.347,1721921.0
2023-04-29 15:45:00,1.347,1.37718,1.338,1.36359,1681807.0
2023-04-29 16:00:00,1.36482,1.38686,1.34996,1.385,1167564.0
2023-04-29 16:15:00,1.3844,1.39,1.36,1.37078,699853.0
2023-04-29 16:30:00,1.37083,1.39999,1.36905,1.39289,1301521.0
2023-04-29 16:45:00,1.39258,1.395,1.3655,1.38984,645336.0
2023-04-29 17:00:00,1.38944,1.41,1.38203,1.39002,1131749.0
2023-04-29 17:15:00,1.38994,1.395,1.375,1.39185,471034.0
2023-04-29 17:30:00,1.3918,1.3918,1.36,1.36999,752473.0
2023-04-29 17:45:00,1.36998,1.37148,1.34319,1.36706,1080355.0
2023-04-29 18:00:00,1.36708,1.373,1.355,1.36782,422797.0
2023-04-29 18:15:00,1.36777,1.38526,1.36077,1.38167,613265.0
2023-04-29 18:30:00,1.38151,1.38167,1.35938,1.36205,452332.0
2023-04-29 18:45:00,1.36125,1.36125,1.34088,1.35386,719984.0
