datetime,open,high,low,close,volume
2020-07-20,509.5,845.0,498.53,521.46,14969.18252
2020-07-27,520.59,631.34,498.0,567.72,12574.84586
2020-08-03,566.96,612.23,562.54,595.78,6401.73614
2020-08-10,596.38,875.0,581.38,693.27,73003.39819
2020-08-17,693.48,728.69,593.59,638.49,34925.39318
2020-08-24,638.71,696.35,609.25,675.83,35438.22084
2020-08-31,677.41,745.56,481.49,546.38,37424.7834
2020-09-07,544.2,557.66,482.64,497.75,24903.48108
2020-09-14,499.31,556.16,438.52,475.26,38578.06583
2020-09-21,474.98,528.0,429.79,502.09,28663.6018
2020-09-28,503.43,599.99,502.29,569.37,32870.3328
2020-10-05,569.1,614.09,498.49,587.15,29269.55073
2020-10-12,587.07,600.0,529.0,575.38,14168.4393
2020-10-19,574.67,605.8,547.3,584.45,10653.13458
2020-10-26,583.51,609.99,511.01,541.5,16804.92085
2020-11-02,541.49,561.18,499.15,534.85,24911.93664
2020-11-09,534.92,567.85,499.52,515.64,16771.88375
2020-11-16,515.64,585.52,500.69,562.66,31731.55282
2020-11-23,562.67,650.0,489.6,546.12,33697.75358
2020-11-30,546.12,599.35,500.73,528.65,37567.17372
2020-12-07,529.12,532.62,473.08,526.56,33731.23519
2020-12-14,527.28,581.43,514.22,545.27,20056.0903
2020-12-21,545.61,578.2,485.39,569.93,21196.73967
2020-12-28,571.3,700.0,543.39,675.38,28433.61644
2021-01-04,674.82,1978.77,618.14,1487.41,136158.00425
2021-01-11,1487.4,1710.47,1077.0,1447.67,86257.56689
2021-01-18,1447.66,1532.69,1066.0,1457.85,45107.25204
2021-01-25,1457.84,1634.55,1274.1,1479.79,43198.04328
2021-02-01,1480.48,3100.0,1416.51,2475.31,100372.64691
2021-02-08,2473.84,2835.58,2125.59,2512.71,57124.78308
2021-02-15,2515.37,3078.81,2208.88,2617.68,34716.82174
2021-02-22,2618.23,2624.1,1775.0,2036.47,32314.86354
2021-03-01,2038.87,2361.79,2020.94,2255.89,17497.3688
2021-03-08,2256.91,2352.33,2040.53,2042.71,24831.71928
2021-03-15,2040.53,2267.5,1927.15,2100.01,19561.57426
2021-03-22,2100.01,2233.21,1757.41,2058.87,28221.04317
2021-03-29,2059.6,2593.29,2020.87,2307.01,26820.03897
2021-04-05,2309.48,2393.01,2017.34,2275.2,26977.85489
2021-04-12,2276.97,4096.57,2272.82,3251.32,95288.1065
2021-04-19,3243.51,4979.59,3157.02,3819.83,136623.31109
2021-04-26,3819.84,5114.52,3728.53,4906.94,56125.5031
2021-05-03,4911.17,6347.94,4864.86,5276.77,94026.85027
2021-05-10,5279.72,6110.0,4200.0,4544.21,58088.79559
2021-05-17,4545.05,5036.8,1829.45,2715.0,100679.12098
2021-05-24,2718.35,4338.71,2710.92,3308.9,90904.27814
2021-05-31,3304.16,3980.53,3161.8,3612.57,37335.31277
2021-06-07,3613.58,3807.73,2773.73,3142.8,26333.02626
2021-06-14,3146.8,3279.0,2441.4,2701.4,16253.4373
2021-06-21,2702.84,2729.02,1895.14,2128.59,43929.23498
2021-06-28,2136.94,2906.3,2083.69,2803.29,40847.73692
2021-07-05,2797.46,3105.58,2555.99,2667.9,31834.4513
2021-07-12,2672.27,2737.27,2378.92,2468.06,19169.01838
2021-07-19,2468.89,2611.38,2110.83,2570.69,17706.89707
2021-07-26,2567.37,3090.36,2506.51,2895.92,17169.25376
2021-08-02,2896.27,3477.56,2738.6,3232.57,21212.31882
2021-08-09,3232.3,3914.46,3081.26,3802.37,20935.37753
2021-08-16,3802.37,3983.17,3370.0,3806.04,19478.22285
2021-08-23,3802.81,4015.47,3382.0,3452.0,16500.39928
2021-08-30,3453.0,3752.0,3307.0,3718.0,22678.70549
2021-09-06,3721.0,3724.0,2716.0,2874.0,25594.27533
2021-09-13,2873.0,3177.0,2620.0,2768.0,21919.8065
2021-09-20,2770.0,2774.0,2132.0,2349.0,41084.68051
2021-09-27,2350.0,2619.0,2175.0,2540.0,27578.5396
2021-10-04,2542.0,2728.0,2367.0,2457.0,22029.064
2021-10-11,2456.0,2689.0,2357.0,2549.0,16491.6958
2021-10-18,2552.0,2706.0,2383.0,2439.0,17707.6914
2021-10-25,2439.0,2567.0,2200.0,2422.0,28541.74
2021-11-01,2422.0,3626.0,2348.0,2972.0,78004.0364
2021-11-08,2972.0,3446.0,2777.0,3050.0,30246.2152
2021-11-15,3050.0,3276.0,2662.0,2948.0,23264.334
2021-11-22,2949.0,3450.0,2826.0,3082.0,21722.5655
2021-11-29,3082.0,3233.0,2257.0,2578.0,20951.7643
2021-12-06,2581.0,2758.0,2286.0,2469.0,15247.2349
2021-12-13,2467.0,2511.0,2163.0,2369.0,11627.749
2021-12-20,2372.0,2737.0,2233.0,2681.0,15052.3503
2021-12-27,2680.0,2814.0,2291.0,2471.0,14156.8486
2022-01-03,2468.0,2599.0,2000.0,2122.0,16627.77211
2022-01-10,2122.0,2260.0,1935.0,2255.0,7849.14371
2022-01-17,2254.0,2272.0,1616.0,1832.0,23643.55395
2022-01-24,1833.0,2009.0,1646.0,1999.0,18762.372
2022-01-31,1999.0,2366.0,1937.0,2243.0,20164.9898
2022-02-07,2247.0,2337.0,1924.0,1924.0,13533.1168
2022-02-14,1924.0,2181.0,1746.0,1776.0,8339.2306
2022-02-21,1778.0,2068.0,1512.0,1810.0,17575.6827
2022-02-28,1811.0,2080.0,1718.0,1719.0,17330.6943
2022-03-07,1719.0,1925.0,1669.0,1688.0,14360.0535
2022-03-14,1686.0,2119.0,1672.0,1993.0,19464.2383
2022-03-21,1994.0,2113.0,1937.0,2059.0,16553.1167
2022-03-28,2058.0,2352.0,2013.0,2278.0,24550.1718
2022-04-04,2281.0,2511.0,2003.0,2013.0,16347.2071
2022-04-11,2015.0,2035.0,1786.0,1792.0,13476.6734
2022-04-18,1789.0,1916.0,1685.0,1731.0,11706.2972
2022-04-25,1730.0,1804.0,1378.0,1450.0,13785.3835
2022-05-02,1450.0,1514.0,1172.0,1191.0,15676.98027
2022-05-09,1190.0,2300.0,955.0,1575.0,161309.35327
2022-05-16,1575.0,1705.0,1356.0,1433.0,35124.7711
2022-05-23,1432.0,1449.0,1101.0,1193.0,23243.5434
2022-05-30,1194.0,1383.0,1118.0,1181.0,19558.4719
2022-06-06,1180.0,1232.0,902.0,913.0,16390.7871
2022-06-13,911.0,920.0,656.0,905.0,46168.54968
2022-06-20,907.0,1097.0,860.0,1002.0,27446.473
2022-06-27,1001.0,1071.0,837.0,904.0,18438.993
2022-07-04,905.0,1019.0,878.0,940.0,21415.5176
2022-07-11,941.0,976.0,794.0,930.0,18238.213
2022-07-18,933.0,1069.0,922.0,986.0,18812.8878
2022-07-25,985.0,1188.0,851.0,1102.0,26912.2334
2022-08-01,1101.0,1145.0,1008.0,1127.0,12324.2386
2022-08-08,1127.0,1299.0,994.0,1023.0,33593.9313
2022-08-15,1023.0,1050.0,798.0,838.0,26142.3105
2022-08-22,838.0,897.0,732.0,737.0,25936.8001
2022-08-29,737.0,838.0,728.0,753.0,22127.0451
2022-09-05,753.0,795.0,686.0,755.0,25709.5067
2022-09-12,753.0,767.0,605.0,632.0,17828.0578
2022-09-19,633.0,715.0,581.0,708.0,19962.0914
2022-09-26,709.0,779.0,674.0,755.0,23173.2262
2022-10-03,756.0,1170.0,748.0,972.0,34601.6433
2022-10-10,972.0,1075.0,882.0,1001.0,48573.3168
2022-10-17,1000.0,1150.0,928.0,979.0,32408.2343
2022-10-24,978.0,985.0,873.0,910.0,23640.1154
2022-10-31,910.0,925.0,823.0,846.0,16224.9586
2022-11-07,845.0,900.0,622.0,674.0,52949.142
2022-11-14,674.0,724.0,645.0,657.0,25578.3343
2022-11-21,658.0,676.0,613.0,640.0,16628.3641
2022-11-28,639.0,669.0,616.0,649.0,21590.4993
2022-12-05,649.0,658.0,598.0,601.0,15702.7616
2022-12-12,601.0,615.0,530.0,553.0,20013.1175
2022-12-19,554.0,560.0,523.0,539.0,7497.0219
2022-12-26,540.0,551.0,503.0,514.0,12004.6652
2023-01-02,514.0,596.0,502.0,593.0,26328.8987
2023-01-09,593.0,746.0,587.0,700.0,38439.3468
2023-01-16,699.0,738.0,630.0,710.0,29179.8672
2023-01-23,709.0,728.0,633.0,675.0,25398.5786
2023-01-30,676.0,724.0,614.0,694.0,29333.1127
2023-02-06,694.0,819.0,673.0,685.0,47040.9623
2023-02-13,685.0,798.0,654.0,737.0,69310.1119
2023-02-20,736.0,794.0,679.0,775.0,39228.4078
2023-02-27,775.0,980.0,761.0,948.0,115406.9758
2023-03-06,947.0,964.0,595.0,896.0,214440.8754
2023-03-13,895.0,979.0,670.0,687.0,268412.9482
2023-03-20,687.0,716.0,642.0,669.0,106045.6874
2023-03-27,670.0,706.0,628.0,673.0,86454.0862
2023-04-03,674.0,735.0,654.0,706.0,88283.3008
2023-04-10,705.0,803.0,691.0,801.0,88544.1898
2023-04-17,801.0,820.0,669.0,690.0,65902.4592
2023-04-24,689.0,724.0,654.0,693.0,31463.4046
2023-05-01,693.0,734.0,675.0,694.0,31737.4007
2023-05-08,694.0,701.0,602.0,626.0,57804.1621
2023-05-15,626.0,646.0,618.0,624.0,23537.0645
2023-05-22,623.0,650.0,602.0,648.0,12829.6715
2023-05-29,649.0,707.0,626.0,683.0,15497.3043
2023-06-05,683.0,691.0,511.0,617.0,38595.2652
2023-06-12,618.0,691.0,604.0,673.0,35041.1477
2023-06-19,673.0,772.0,670.0,704.0,58157.4821
2023-06-26,705.0,897.0,661.0,859.0,109325.8316
2023-07-03,859.0,1080.0,849.0,961.0,195890.3076
2023-07-10,962.0,1018.0,831.0,971.0,98242.5789
2023-07-17,970.0,1250.0,888.0,1089.0,131391.0911
2023-07-24,1089.0,1361.0,994.0,1251.0,142116.016
2023-07-31,1251.0,1370.0,1170.0,1222.0,101670.0454
2023-08-07,1222.0,1284.0,1174.0,1245.0,51320.5721
2023-08-14,1245.0,1279.0,980.0,1110.0,74943.444
2023-08-21,1111.0,1120.0,988.0,1074.0,56557.7833
2023-08-28,1074.0,1227.0,1001.0,1130.0,99047.4287
2023-09-04,1129.0,1185.0,1083.0,1117.0,63477.7613
2023-09-11,1116.0,1305.0,1069.0,1252.0,63789.276
2023-09-18,1252.0,1366.0,1228.0,1272.0,56852.8459
2023-09-25,1271.0,1600.0,1259.0,1480.0,82507.5676
2023-10-02,1480.0,1516.0,1375.0,1403.0,55623.6795
2023-10-09,1404.0,1472.0,1326.0,1433.0,35687.9342
2023-10-16,1434.0,1489.0,1365.0,1448.0,42590.2628
2023-10-23,1448.0,1651.0,1359.0,1424.0,72851.1668
2023-10-30,1424.0,1429.0,1281.0,1328.0,46280.7672
2023-11-06,1328.0,1398.0,1249.0,1290.0,67190.6539
2023-11-13,1290.0,1460.0,1280.0,1385.0,97728.2452
2023-11-20,1385.0,1497.0,1359.0,1486.0,63201.5944
2023-11-27,1487.0,1567.0,1449.0,1514.0,36654.2078
2023-12-04,1515.0,1534.0,1389.0,1418.0,54169.6349
2023-12-11,1419.0,1421.0,1270.0,1317.0,49544.614
2023-12-18,1317.0,1438.0,1253.0,1395.0,50769.9998
2023-12-25,1396.0,1760.0,1365.0,1701.0,73731.4374
2024-01-01,1700.0,1995.0,1423.0,1752.0,131137.471
2024-01-08,1752.0,2266.0,1704.0,2034.0,132089.9348
